created_at,text,sentiment_polarity,sentiment_label
2022-08-06 07:46:08+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:46:07+00:00,The BTC price 2319505 right 🟢 Compared last tweet price increased 433 002 🔴 In last 24 hours price dropped 198 001 Bitcoin BTC,0.09523809523809523,Positive
2022-08-06 07:46:05+00:00,Ethereum price update ETH 172295 USD Bitcoin 007427004821442812 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:46:05+00:00,Bitcoin Last Price 23185 BTC 🚀 Daily Indicators •Pivot Fibonacci Support 1 20003 S2 18603 S3 16337 Middle 22269 Resistance 1 24535 Ethereum Last Price 1723 ETH •Pivot S1 1192 S2 1009 S3 712 M 1490 R1 1787 Crypto DeFi 36 191156,0.0,Neutral
2022-08-06 07:46:03+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:46:02+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:46:01+00:00,Nope stack 10k btc later date Stack fiat recession bitcoin shows sign bottom,0.0,Neutral
2022-08-06 07:45:58+00:00,🎗 Around 510k investors 🎗5950 burned 🎗2 distributed traders every trade 🎗⌛️ No time wait pitbull pitbulltoken pitbullarmy pitbullnewlisting Bitcoin btc,0.0,Neutral
2022-08-06 07:45:56+00:00,📈 BTC LongedBuy 074555 UTC 2318820 USDT 29129 BTC 67544908 Volume 164555 JST Bitcoin BTCUSDT Binance Futures BinanceFutures xCryptoAlert xCryptoAlertBTC 🐳🐳,0.0,Neutral
2022-08-06 07:45:53+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:53+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:45:53+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:49+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:45:47+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:47+00:00,Is calm btc Bitcoin storm,0.30000000000000004,Positive
2022-08-06 07:45:47+00:00,LOOK fam fair tell since I literally timelines Neo Its going okay BTC ETH BTC Bitcoin,0.6,Positive
2022-08-06 07:45:45+00:00,Current Bitcoin price 231959 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Binance,0.0,Neutral
2022-08-06 07:45:44+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:41+00:00,Thinking project investment would safe Check U ’ glad did😀 UnidefDAO UnidefTimes cryptocurrencies BTC,0.5,Positive
2022-08-06 07:45:39+00:00,BTCPAY fascinating expansion plans days come Hold tight Big things coming ahead btcpay bitcoinpay pancakeswap hotbit btc crypto,0.17380952380952377,Positive
2022-08-06 07:45:39+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:38+00:00,Tomorrow big day Parex Prx You experience happiness us earn good income Are ready hear super news altcoin Crypto kripto btc avax eth LBank cointiger pancakeswap mexc bitwell binance Huobi,0.3866666666666666,Positive
2022-08-06 07:45:36+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:45:34+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:30+00:00,EOS Eosio Crypto BUY BUY BUY LINK ETH TRX GALA WBTC BUSD DAI DGB XTZ ZEC XRP LINK BTC LTC THETA,0.0,Neutral
2022-08-06 07:45:30+00:00,MAGMA 1M MC 36 supply burned 36hrs 1010 tax gets burned Headed 5M weekend Dev created perfect contract TG Dextools tsuka shib caw shibnobi spiral 1000x ETH btc saitama PYRO,1.0,Positive
2022-08-06 07:45:30+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:29+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:45:29+00:00,Im creating bitcoin pump group listings month If want win 15x join us Im getting limited number people hurry dm info Bitcoin btc Crypto roket Ethereum VRA binance,0.3642857142857143,Positive
2022-08-06 07:45:27+00:00,Thinking project investment would safe Check U ’ glad did😀 UnidefDAO UnidefTimes cryptocurrencies BTC,0.5,Positive
2022-08-06 07:45:26+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:45:24+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:23+00:00,IF YOU MISSED SQUID GROW DONT MISS ALSO SHIBA GROW BASED DEV AND WE TRENDING NO3 DEXTOOL🔥🔥🚀 ShibaGrow SquidGrow BSC BNB cryptocurrency crypto BTC ETH BSCGEMS 100XGEMS DOGE SHIBA SHIB,0.0,Neutral
2022-08-06 07:45:22+00:00,Great opportunity look us achievements reached TREND DEXTOOLS 3 CMC amp CG soon great potential x100 easy 🔥💪🏻 ShibaGrow BSC BNB cryptocurrency crypto BTC BSCGEMS 100XGEMS SHIBA SHIB,0.5083333333333333,Positive
2022-08-06 07:45:22+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:16+00:00,Latest Turkey Inflation Rate 796 Highest 24 Years — Weakening Lira RussiaUkraine War Blamed Ftx Crypto Eth binance Sol Kucoin BTC Ada,0.5,Positive
2022-08-06 07:45:15+00:00,BITCOIN PREDICTION RESULT BUY 013 BTC 2318885 Entry SELL Entry Price 231651160 min ago Binance Amount 3011 Trade Profit 31😭 Daily 7826 Monthly 26488 Bitcoin BTC,0.0,Neutral
2022-08-06 07:45:15+00:00,Are looking way recover lost coin lost wallet I perfect service pionex Bitstamp Cryptocom Exodus Mycelium Trezor Electrum WasabiWallet Opolo Cobo ShiftCrypto Ledger Bitcoin BTC BitcoinCash BCH Ripple XRP Monero XMR,1.0,Positive
2022-08-06 07:45:15+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:13+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:45:13+00:00,Let ’ Fkn Go SHIB XRP AVAX Are Now Supported Cryptocurrencies Binance Card • • crypto wealth nft nftartist nftcollector artwork btc artcollector nftcommunity cryptocurrency crypto opensea opeanseanft cryptoart eth ethereum entrepreneur,0.0,Neutral
2022-08-06 07:45:12+00:00,Just Check BASED DEV BASED communityWE Aim Millions hold nice Floor 🔥💎 Our nfts getting 5cashback trade💯🔥 apegrow bnb ntf CG CMC squidgrow shiba memecoin GEM nft 1000xgem Bullish binance gateio ETH btc,0.6,Positive
2022-08-06 07:45:10+00:00,Be wise Expect rise Buy buy In ample size Btcpay going Moon 🌕 btcpay bitcoinpay btc crypto,0.7,Positive
2022-08-06 07:45:07+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:07+00:00,updated price LTC BNB TRX LTC 6179 USD BNB 0013583 BTC TRX 4068e05 ETH I tweet updated prices follow get recent updates cryptocurrency crypto,0.0,Neutral
2022-08-06 07:45:06+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:45:06+00:00,MiloInu first choice ！ MILO MiloInu MiloInuArmy BSC BNB Binance Crypto BTC BinanceSmartChain Milo Anime Animation Cartoon CartoonFi Crypto,0.25,Positive
2022-08-06 07:45:04+00:00,Ethereum price update ETH 172286 USD Bitcoin 007423554 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:45:04+00:00,Hey 🥰In Crypto invest I gave 10 ETH 🤔BNB ETH SOL BTC XRP DeFi NFTs altcoin memeco…,0.0,Neutral
2022-08-06 07:45:04+00:00,Bitcoin Last Price 23192 BTC 🚀 Daily Indicators •Variation since 00h00UTC 049 •MACD MACD Line 352 Signal Line 342 Ethereum Last Price 1722 ETH •Variation 084 •MACD MACD Line 93 Signal Line 93 Blockchain Web3 26 191155,0.0,Neutral
2022-08-06 07:45:04+00:00,Disappear days recruiting members publicly We exchange certain cryptocurrencies 112 ratio Ex give 100 worth btc exchange 110120 worth cryptocurrency telegram Grab chance BTC XRP DASH DOGE,0.20357142857142857,Positive
2022-08-06 07:45:03+00:00,Current Bitcoin Price USD 2318245 GBP £1937107 Euro €2258309 bitcoin btc btc btcusd btcgbp btceur crypto cryptocurrency,0.0,Neutral
2022-08-06 07:45:02+00:00,BTCpay recover losses Pump Moon bitcoinpay btcpay bitcoin crypto btc hotbit pancakeswap,0.0,Neutral
2022-08-06 07:45:02+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:45:01+00:00,JP Morgans wealth management CEO Says clients view Bitcoin asset class invest btc russia bitcoin news,0.0,Neutral
2022-08-06 07:45:01+00:00,Study research pitbulltoken bscpitbull DeFi pitbullcoin Pit PitMag hodl Metaverse P2E NFT Bsc PIT Bitcoin btc,0.0,Neutral
2022-08-06 07:45:01+00:00,ANCUSDT ANC Signal 2 Last Signal 59 mins ago Before 011648000 After 011672000 🟢021 Volume Chng 724980 USDT 1307 Daily Price Chng 077🟢 Volume 4246336 USDT 🚀PRO ➡️ 🐳 Crypto Bitcoin BTC ETH,0.0,Neutral
2022-08-06 07:44:58+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:44:57+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:44:56+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:54+00:00,If thats case check PIT Thats going probably 100x Big announcement coming pitbulltoken bscpitbull DeFi pitbullcoin Pit PitMag hodl Metaverse P2E NFT Bsc PIT Bitcoin btc,0.0,Neutral
2022-08-06 07:44:51+00:00,definitely something Im HODLing When hodling longterm investment I believe beauty PIT fully appreciated pitbulltoken bscpitbull DeFi pitbullcoin Pit PitMag hodl Metaverse P2E NFT Bsc PIT Bitcoin btc,0.1,Positive
2022-08-06 07:44:49+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:44:48+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:47+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:44:46+00:00,ifolK yesterday mate bsc bscgems 100x floki memecoin nfts 1000x bnb btc SHIB shiba bep20,0.0,Neutral
2022-08-06 07:44:44+00:00,Current Bitcoin price 231991 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Blockchain,0.0,Neutral
2022-08-06 07:44:43+00:00,Fantom way 40 FTM FTM BTC,0.0,Neutral
2022-08-06 07:44:43+00:00,Spotting weakness 1W charts Bulls exhausted 24K Possibility correction 2022K BTC Crypto,-0.4,Negative
2022-08-06 07:44:43+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:42+00:00,One sure coin get involved U UnidefDAO UnidefTimes DeFi BTC,0.5,Positive
2022-08-06 07:44:41+00:00,GM 🌄Number NFTs sold last 24 hours 87325 Trading Volume last 24 hours 1976M nftart TheGoldenEgg ETH BTC nftcollector,0.0,Neutral
2022-08-06 07:44:39+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:44:37+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:44:36+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:44:34+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:34+00:00,Watch study Its financial advice bulls intuition😉😉 pitbulltoken bscpitbull DeFi pitbullcoin Pit PitMag hodl Metaverse P2E NFT Bsc PIT Bitcoin btc,0.0,Neutral
2022-08-06 07:44:30+00:00,Tomorrow big day Parex Prx You experience happiness us earn good income Are ready hear super news altcoin Crypto kripto btc avax eth LBank cointiger pancakeswap mexc bitwell binance Huobi,0.3866666666666666,Positive
2022-08-06 07:44:30+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:44:28+00:00,RADUSDT Bear Alert5X VolumePrice 2485min 06Volume 20125 crypto whale btc eth RAD…,0.0,Neutral
2022-08-06 07:44:28+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:44:26+00:00,One sure coin get involved U UnidefDAO UnidefTimes DeFi BTC,0.5,Positive
2022-08-06 07:44:25+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:25+00:00,Good morning ☕️ Buy HODL 🐶 Floki Marvin PALS It amazing features great utilities super strong community also came top notch Santa Floki team The KING 👑 memecoins Invest 🚀📈 FLOKIMARVIN PALS BSC ELONMUSK MEME BTC ETH REWARDS,0.5611111111111111,Positive
2022-08-06 07:44:24+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:44:22+00:00,kiba leads others follow kiba kibainu btc eth memecoin,0.0,Neutral
2022-08-06 07:44:20+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:44:18+00:00,bullish MultiPlanetaryINUS INUS INUSKNIGHT INUSARMY altcoin CMC CG BTC Altcoinscryptocurrency CryptoNews Decentralized 1000x 1000xGems Trending,0.0,Neutral
2022-08-06 07:44:14+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:44:13+00:00,Just Check BASED DEV BASED communityWE Aim Millions hold nice Floor 🔥💎 Our nfts getting 5cashback trade💯🔥 apegrow bnb ntf CG CMC squidgrow shiba memecoin GEM nft 1000xgem Bullish binance gateio ETH btc,0.6,Positive
2022-08-06 07:44:11+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:44:10+00:00,JUST IN How Macalinao Brothers Created Illusion Active Community Saber Protocol CryptoNews Cryptocurrency Crypto BTC BNB ETH,-0.13333333333333333,Negative
2022-08-06 07:44:10+00:00,Are Bear Bull cycle You built Make gains ends market buy bargains sell profits emotions favorites profit centric Have plan diversify ACT Crypto BTC XRP ETH,0.0,Neutral
2022-08-06 07:44:09+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:44:04+00:00,Ethereum price update ETH 172207 USD Bitcoin 007426307032970256 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:43:59+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:43:57+00:00,gtgt Gazmatera 2 Americas Least Wanted Runnin 4 Your Life Sub4Sub solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale…,-0.3,Negative
2022-08-06 07:43:57+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:43:57+00:00,gtgt permanent SUB4SUB solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale GetProfit cryptocurrency cryptotrading…,0.0,Neutral
2022-08-06 07:43:56+00:00,gtgt Sub4sub road 170200 solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale GetProfit cryptocurrency crypt…,0.0,Neutral
2022-08-06 07:43:56+00:00,gtgt L4L Sisal walking tour 4K solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale GetProfit cryptocurrency cryptotrad…,0.0,Neutral
2022-08-06 07:43:55+00:00,gtgt please watch full solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale GetProfit cryptocurrency cryptotrading …,0.35,Positive
2022-08-06 07:43:55+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:43:55+00:00,gtgt Please watch full subscribe like want see solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain …,0.35,Positive
2022-08-06 07:43:55+00:00,gtgt Alvez Conflict Full album solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchain whale GetProfit cryptocurrency crypto…,0.35,Positive
2022-08-06 07:43:54+00:00,🚀 SRM 69 Others 🟢 41 🔴 29 🇰🇷 6439억원 🇺🇸 5509661 🇯🇵 ¥605172109 🇪🇺 €4663261 🇨🇳 35568862元 🎉Upflow volume Now UpbitKorea SRM BTC DKA ZIL XRP BAT DOGE MANA SAND FCT2 QTUM ALGO BORA STRAX AXS STPT ADA TT ELF AAVE XLM AQT AVAX C,0.0,Neutral
2022-08-06 07:43:54+00:00,gtgt You know drill Watch time 10x important anything else solana sol ethereum eth btc bitcoin exchange metaverse binance coinbase stex EthereumTowers NFT NFTs defi trading unbanked cryptocurrencies crypto blockchai…,0.4,Positive
2022-08-06 07:43:52+00:00,Actually Parabolic Curve Pattern good support BTC BTC Bitcoin But DXY DXY Dollar looking Strong Daily amp Weekly TF Need keep eye also,0.2833333333333333,Positive
2022-08-06 07:43:52+00:00,updated price LTC AVAX SOL LTC 6177 USD AVAX 00010823 BTC SOL 002343 ETH I tweet updated prices follow get recent updates cryptocurrency crypto,0.0,Neutral
2022-08-06 07:43:50+00:00,UK Parliamentary Group Seeks Views Crypto Industry Players – Regulation Bitcoin News Bitcoin Altcoin BTC BNB Crypto,0.0,Neutral
2022-08-06 07:43:50+00:00,Wow best news hearing today referring friend Trofi App receive 25 BTC Its welcoming offer trofi 25btc freebtc defi btc swap,0.55,Positive
2022-08-06 07:43:50+00:00,Are ready btc moon today🔥🔥🔥🔥,0.2,Positive
2022-08-06 07:43:47+00:00,More assets listed start new story The trading volume also growing TVL else Users trust decentralization centralization KDX KDX Kaddex Kadena Bitcoin BTC BTC crypto cryptocurrencies Cryptos,0.3181818181818182,Positive
2022-08-06 07:43:46+00:00,EOS Eosio Crypto BUY STUNNING CRYPTO ETH WBTC CAKE ETH UNIs SUSHI LINK BAT DOGE XWC HBAR BTC XWC REPBTC CEL,0.5,Positive
2022-08-06 07:43:46+00:00,Disrupt competition 🌈 gain 🔼🏋 market 🏦🌪 leadership ZIGICOIN zigiweb zigi workfromhome crypto ‼📈 📈 btc Try 😥😥,0.0,Neutral
2022-08-06 07:43:46+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:43:46+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:43:44+00:00,Current Bitcoin price 2320380 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Bitstamp,0.0,Neutral
2022-08-06 07:43:43+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:43:43+00:00,Finoxo Coin provide funds fast amp seamless avenues transfer amp payments across multiple channels ⚡ To know Finoxocoin visit crypto finoxo cryptocurrency blockchain btc ethereum finoxocoin finoxofficial trading,0.10000000000000002,Positive
2022-08-06 07:43:41+00:00,future real deal project alot positivity ’ clearly nice thing invest U UnidefDAO cryptocurrencies DeFi BTC BTCUSDT Etherum BNB,0.26666666666666666,Positive
2022-08-06 07:43:38+00:00,Tomorrow big day Parex Prx You experience happiness us earn good income Are ready hear super news altcoin Crypto kripto btc avax eth LBank cointiger pancakeswap mexc bitwell binance Huobi,0.3866666666666666,Positive
2022-08-06 07:43:37+00:00,Were tired expecting BTC move Lets rest little,-0.29375,Negative
2022-08-06 07:43:36+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:43:34+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:43:30+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:43:27+00:00,Top 5 crypto prices 24h changeBTC ETH BNB XRP ADA 🟢 BTC 2313074 085🟢 ETH 165172 132…,0.5,Positive
2022-08-06 07:43:26+00:00,What Nervos Network CKB ➤ BTC altcoins ETH SolanaGiveaways AirdropCrypto SOL cryptocurrecy,0.0,Neutral
2022-08-06 07:43:23+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:43:23+00:00,got ballz win big register cryptocurrency crypto casino bitcoin blackjack btc gambling betting cryptocurrencies invest cryptonews bitcoincash litecoin eth20220806 073323019955,0.4,Positive
2022-08-06 07:43:20+00:00,The first project crypto move earn AstroBirdz Big things happening project release marketplace NEST FeedToEarn birdzarmy luna BTC web3 gem NFT NFTCommunity,0.125,Positive
2022-08-06 07:43:19+00:00,Current Polygon price Alert Matic 0933874 USD BTC 4024e05 ETH 000054191 Follow recent Matic price updates altcoin crypto cryptocurrency,0.0,Neutral
2022-08-06 07:43:19+00:00,🇮🇳 बिटकॉइनBTC आर्बिट्रेज संभावना ‼ ✅BestAsk ExchangeWazirx ⬇Price BUY 1BTC 1880526 INR ✅BestBid ExchangeZebpay ⬆Price SELL 1BTC 1925861 INR 💰💴Trading Profit💴💰45335 INR Bitcoin BTC India BTCINR Arbitrage,0.0,Neutral
